"Mean","Median","SD","lcl","ucl","Rhat","parameter","Year"
675,675,0,675,675,NA,"Ntot.breed[1]",2000
704.991416666667,703,66.1640003141841,583,842,1.00335384573414,"Ntot.breed[2]",2001
718.860983333333,715,68.1717777448097,599,864,1.00168220970881,"Ntot.breed[3]",2002
749.375016666667,748,48.1764388678472,657,846,1.00029643906945,"Ntot.breed[4]",2003
759.831516666667,753,74.6696642286031,632,925,1.00976884080449,"Ntot.breed[5]",2004
715.227633333333,715,47.3662025325153,622,809,1.00117047909734,"Ntot.breed[6]",2005
710.9822,707,62.3336423975281,598,843,1.00141525693175,"Ntot.breed[7]",2006
702.387566666667,697,68.3001493940705,587,849,1.00301485378073,"Ntot.breed[8]",2007
667.519583333333,667,43.6410180770419,584,757,1.00143192730488,"Ntot.breed[9]",2008
708.7417,705,63.2432819329861,595,834,1.00090452483436,"Ntot.breed[10]",2009
654.376983333333,654,43.8614279747113,570,742,1.00212665510001,"Ntot.breed[11]",2010
620.485316666667,620,41.4663334366552,540,703,1.00026928764078,"Ntot.breed[12]",2011
590.7939,590,42.117495028944,509,675,1.00048964138577,"Ntot.breed[13]",2012
535.347366666667,535,43.1735316557435,452,621,1.00123288556784,"Ntot.breed[14]",2013
501.7772,501,42.3612637689726,421,587,1.00094272978379,"Ntot.breed[15]",2014
539.586016666667,539,39.6851867792071,464,620,1.00021256402759,"Ntot.breed[16]",2015
587.312983333333,586,43.0201581083386,505,675,1.00007081279668,"Ntot.breed[17]",2016
613.060933333333,613,44.5770771330473,526,702,1.00028078315439,"Ntot.breed[18]",2017
643.78865,643,49.2100281950615,549,743.025000000001,1.00075434396764,"Ntot.breed[19]",2018
563.132883333333,557,109.210632913614,367,790,1.00057227543841,"Ntot.breed[20]",2019
515.792083333333,508,115.370022498746,312,757,1.00057931272411,"Ntot.breed[21]",2020
478.9785,469,122.27649854647,269,743,1.00040085634096,"Ntot.breed[22]",2021
447.353633333333,435,128.271759054238,234,733,1.00039258273727,"Ntot.breed[23]",2022
416.728133333333,401,132.692088215613,204,719,1.00039853050024,"Ntot.breed[24]",2023
390.3239,372,136.198018416056,178,706,1.00038456058733,"Ntot.breed[25]",2024
367.375816666667,346,140.016572075739,158,702,1.00026106367212,"Ntot.breed[26]",2025
346.2228,322,142.498974707855,139.975,686.025000000001,1.00007997758643,"Ntot.breed[27]",2026
325.842416666667,300,143.771198506928,124,675,1.00011138469227,"Ntot.breed[28]",2027
306.841416666667,280,143.843924049301,111,660,1.00013867947259,"Ntot.breed[29]",2028
0.529032794722703,0.524618615456924,0.103125180880963,0.34046159404099,0.742003647111189,1.00002518399969,"ann.fec[1]",2000
0.604367883421947,0.604006870330307,0.092153725209504,0.424714735712475,0.775664792705593,1.00003559319889,"ann.fec[2]",2001
0.364811595969165,0.357023090180667,0.0844729400471647,0.22496036855246,0.550653658876212,1.0001225701687,"ann.fec[3]",2002
0.705204097015203,0.715856974693859,0.066021996259697,0.554243197706298,0.795820178376946,1.00016217554192,"ann.fec[4]",2003
0.601860461083434,0.600497533607963,0.086163315645505,0.436488582949363,0.76839908786695,1.00005332991673,"ann.fec[5]",2004
0.619406911314074,0.620251150231673,0.0900751763434404,0.441770905331013,0.780878574098396,1.00003824288347,"ann.fec[6]",2005
0.605565485292669,0.605937203294226,0.091778705042956,0.426935796718163,0.775633361809527,1.00006419877219,"ann.fec[7]",2006
0.602346883312404,0.600738063817488,0.0860102378336423,0.438423219855872,0.769529794696161,1.00000263907673,"ann.fec[8]",2007
0.369718131155728,0.363698600955681,0.0745804827522547,0.240470117818903,0.531441311968432,1.00008399575258,"ann.fec[9]",2008
0.668797431212014,0.675469740023755,0.0780540650944569,0.504517635842923,0.791742951334041,1.00006353818459,"ann.fec[10]",2009
0.583375851161453,0.582488835692744,0.0990746582524744,0.392979586263285,0.771038990320375,1.00010674194624,"ann.fec[11]",2010
0.536468802796424,0.534596383069893,0.0530221447577022,0.43727733768136,0.645264553312278,1.00007911748835,"ann.fec[12]",2011
0.639110551205916,0.645255417001938,0.0926979481078642,0.446429013387357,0.788567908717087,1.0000617624076,"ann.fec[13]",2012
0.581177646976482,0.581588208245696,0.109434011702973,0.368149998205834,0.778753537828028,0.999992220482331,"ann.fec[14]",2013
0.52058820197913,0.515719498784248,0.109243329742662,0.32070785504989,0.743368362702101,0.999997538770173,"ann.fec[15]",2014
0.690216129832235,0.701881621625865,0.0753870522421074,0.519101166052873,0.795177771362545,0.999993729488442,"ann.fec[16]",2015
0.567868716854478,0.565014058092765,0.0897179936084852,0.400740966254758,0.750037331515318,1.00010866783962,"ann.fec[17]",2016
0.44567302072367,0.440732900101025,0.0826542845424037,0.298516782631904,0.621212664385096,1.00000148648644,"ann.fec[18]",2017
0.50025861672838,0.500247646751814,0.173180400229288,0.215119494217215,0.7849250882247,1.00001341949987,"ann.fec[19]",2018
0.299640694434579,0.299556759931147,0.0863631591031941,0.157435426074662,0.442328667293186,0.999977531083263,"skip.prob[1]",2000
0.299818498939145,0.300317838904448,0.0866420403131602,0.157353845065227,0.442519627495785,0.999996604649686,"skip.prob[2]",2001
0.300875800388004,0.301532607490662,0.0868679924184127,0.157118444649386,0.442851470878813,0.999981378081467,"skip.prob[3]",2002
0.299783033558751,0.299632231495343,0.0865484992489134,0.157389727886184,0.44271388890571,1.00003212975816,"skip.prob[4]",2003
0.300126569414845,0.300004651711788,0.0868288386535219,0.157527278919588,0.442428069629241,0.999981650015924,"skip.prob[5]",2004
0.299699472414572,0.299506153177936,0.0863904460763511,0.157362831375212,0.442426337784855,0.999970057376456,"skip.prob[6]",2005
0.3001325225956,0.300062237447128,0.0865529901060011,0.157618873718893,0.44265945161751,1.00002975919676,"skip.prob[7]",2006
0.299470751059938,0.29972472548252,0.0864380852395252,0.157307899425505,0.442322748138104,1.00000778020606,"skip.prob[8]",2007
0.300552333798809,0.300918318901677,0.0866949246779631,0.15768140006403,0.442811721948674,1.00000372966652,"skip.prob[9]",2008
0.300454739058318,0.300312585441861,0.0864778222482821,0.157506017443375,0.442597766944673,1.0000448843406,"skip.prob[10]",2009
0.300262313368551,0.300087461073417,0.086660690563757,0.15727469157544,0.442685710176593,0.99998704636293,"skip.prob[11]",2010
0.29998628439182,0.299988182983361,0.0865952704727615,0.157738371337764,0.442429746823618,0.99998317793243,"skip.prob[12]",2011
0.300123284051027,0.300068145187106,0.0867475929600802,0.157326999104116,0.44275970974064,1.00004507920668,"skip.prob[13]",2012
0.299688578903979,0.299780783511233,0.0864820473417012,0.15727361565514,0.44255593025533,0.999985429934559,"skip.prob[14]",2013
0.299938789411784,0.30012204546947,0.0866454581711907,0.157551701651537,0.442307192906155,0.999976457875745,"skip.prob[15]",2014
0.299639351057482,0.299809210805688,0.0866636154964085,0.157335064379149,0.442247930133599,0.999976467609623,"skip.prob[16]",2015
0.300673697183689,0.301282434503082,0.0868148512918693,0.157367774338927,0.442679573383648,1.00008241181541,"skip.prob[17]",2016
0.299867287487666,0.299914318439551,0.0864347459613841,0.157653252230957,0.44236727795389,1.00004000437952,"skip.prob[18]",2017
0.300731067896647,0.301164212159347,0.0864661164102852,0.157777958621155,0.442485201894888,0.999972918290461,"skip.prob[19]",2018
0.45038636593895,0.451239517866634,0.172517137295637,0.165345334092854,0.734313310438302,1.00000788240086,"imm.rec[1]",2000
0.450782552503378,0.451083349040709,0.173180097279771,0.165053621601546,0.734892002914567,1.00000089124908,"imm.rec[2]",2001
0.450203737504603,0.45131217611488,0.173197540033323,0.164942565805977,0.734938464795705,1.00000645041684,"imm.rec[3]",2002
0.449328734446873,0.447565317875706,0.17291075377684,0.165268231867813,0.734611432501115,0.999990661029514,"imm.rec[4]",2003
0.449930915838389,0.451407880475745,0.173734444605173,0.164283783958526,0.734891267433995,0.99997224725185,"imm.rec[5]",2004
0.448621074468917,0.447419848968275,0.172946459626386,0.165089870500378,0.734534252003068,1.00003104663332,"imm.rec[6]",2005
0.450448906106914,0.451565080974251,0.173605866638492,0.165306042385055,0.735227703563869,1.00000735388392,"imm.rec[7]",2006
0.450018089609039,0.449514355463907,0.172838463185924,0.16481404334656,0.734956676062429,1.00003375007909,"imm.rec[8]",2007
0.449121022094137,0.448415672639385,0.173124566297073,0.165143912464846,0.734349460909143,1.00002567831367,"imm.rec[9]",2008
0.450155231106537,0.449062151648104,0.173146729189154,0.164894042804372,0.735167397949845,1.00001244157403,"imm.rec[10]",2009
0.449961997239161,0.449756749137305,0.173250451002759,0.164824667887297,0.734737139102072,1.00004055733529,"imm.rec[11]",2010
0.450388691274901,0.450995361967944,0.172872512482314,0.164666795928497,0.734500658438774,0.999996158821157,"imm.rec[12]",2011
0.449755315852913,0.449302910082042,0.173019518845503,0.165385191788664,0.73517416745075,1.00001635880124,"imm.rec[13]",2012
0.449061446022578,0.447833036491647,0.172925120418974,0.165302125553135,0.734479216063628,0.999985157582629,"imm.rec[14]",2013
0.449449472725238,0.448366848542355,0.172729607993143,0.164907373166643,0.734320162057411,0.999986872175248,"imm.rec[15]",2014
0.450862459610212,0.45048031497281,0.173484901683625,0.165404001879506,0.734937115190551,0.999975856436254,"imm.rec[16]",2015
0.450081289225763,0.450474470551126,0.173537287203356,0.165212314553792,0.735817309051054,1.00005874458581,"imm.rec[17]",2016
0.449991033138502,0.450320766284131,0.173157074688319,0.165621112439549,0.734567574482644,0.999994501399794,"imm.rec[18]",2017
0.449400773820621,0.447905137063935,0.173390266637549,0.164627292245859,0.734548135773512,1.00000065181218,"imm.rec[19]",2018
0.84502872835508,0.868991263435243,0.114454909334367,0.573896268456454,0.993075987777674,1.00979008895034,"juv.survival",2000.5
0.939869562240814,0.953419289212408,0.0507131644938602,0.809390108167972,0.997792764805023,1.01119950933802,"adult.survival",2000.5
0.87377214596571,0.897684879378551,0.0999915920195081,0.624005178327374,0.995402687248597,1.00313101282812,"juv.survival",2001.5
0.952270193695068,0.964400998448544,0.0428255533844006,0.837990441329362,0.998553969406174,1.00341458611025,"adult.survival",2001.5
0.836957938451121,0.866858073264495,0.125100621527403,0.530051444806184,0.992470051111305,1.0136680284662,"juv.survival",2002.5
0.935348450950011,0.95231861826579,0.0580488608556523,0.780280536598619,0.997612919714964,1.02123217049497,"adult.survival",2002.5
0.858207664357004,0.885414619810937,0.11277355892676,0.56927294995764,0.994475967005379,1.00352496878974,"juv.survival",2003.5
0.944979767836091,0.959765847087905,0.0505939560359678,0.804710334790265,0.998249092043006,1.00384595011478,"adult.survival",2003.5
0.907891031204015,0.92838720272719,0.0780427611033674,0.706325999290436,0.996834435102499,1.01188688247723,"juv.survival",2004.5
0.966159787145949,0.97568913624027,0.0323863393729015,0.878470252773337,0.998990437492389,1.01378378165151,"adult.survival",2004.5
0.547710865809466,0.531498529120904,0.122396029351052,0.352736520842938,0.826428315490959,1.00592539972238,"juv.survival",2005.5
0.780907497523315,0.777489906856048,0.0770286435049886,0.639177800331968,0.935627431204171,1.00668481654329,"adult.survival",2005.5
0.929810237837591,0.944367867599433,0.0578102199001888,0.784826319229727,0.997349708564078,1.00636061706755,"juv.survival",2006.5
0.975228416630773,0.981315311373861,0.0220042478810679,0.918417806212647,0.999155979900486,1.00672123482668,"adult.survival",2006.5
0.423491856097001,0.422156200389085,0.0507492154025269,0.328422497674626,0.526937817075163,1.00278828610313,"juv.survival",2007.5
0.69295500322346,0.693292869461978,0.0363721523148046,0.620465016217422,0.763572822490855,1.00366182572653,"adult.survival",2007.5
0.958527526928874,0.966543651503023,0.0329412430519566,0.87646560129154,0.998132968993683,1.00421996023722,"juv.survival",2008.5
0.985911884181678,0.988908753124935,0.0116767233101399,0.956337704450158,0.999405903165814,1.00514825202614,"adult.survival",2008.5
0.659010451632073,0.656912274369482,0.0604348566591801,0.546456329913684,0.783241907630596,1.00018065537164,"juv.survival",2009.5
0.855523559464159,0.855664355924048,0.0312666211719918,0.793848897932202,0.916225801972666,1.00065632844615,"adult.survival",2009.5
0.53907308527388,0.538396785811569,0.0524159957899717,0.439338016339914,0.643231899627063,1.00168784961628,"juv.survival",2010.5
0.782308948564577,0.782912719762668,0.0328486606524933,0.716360268371496,0.844479580044565,1.00059112412727,"adult.survival",2010.5
0.871331689145327,0.875586950001601,0.072340260873661,0.720804263895691,0.990389022375886,1.00214454083811,"juv.survival",2011.5
0.952932038000151,0.956081238512574,0.0287773544919883,0.889362650744458,0.996946250913449,1.00260964516606,"adult.survival",2011.5
0.603832104266365,0.602328450069189,0.0615912502981955,0.488476602362853,0.729214623678821,1.00330668327596,"juv.survival",2012.5
0.823623965678078,0.823972384146445,0.0345500431731681,0.755231917157849,0.890559395258107,1.001947897797,"adult.survival",2012.5
0.895979385787147,0.900971608297966,0.0599521002385576,0.767183733068084,0.992340556973489,1.00393507764608,"juv.survival",2013.5
0.96280814868385,0.965724509277903,0.0231453295669817,0.910783855318905,0.997546305513758,1.00428852748536,"adult.survival",2013.5
0.587038267937902,0.585479600114512,0.0597156113470897,0.474699667908091,0.707955897113281,1.00077461324054,"juv.survival",2014.5
0.813430720145417,0.813494225261329,0.0338705333410362,0.747259669087194,0.879747345553112,1.00042577123565,"adult.survival",2014.5
0.722559333532586,0.72009251831016,0.0775907354083401,0.576803204829471,0.884896879816372,1.00082730247339,"juv.survival",2015.5
0.887551383869664,0.888177955110586,0.0370172334070631,0.81355467524672,0.959245210327736,1.00060130257088,"adult.survival",2015.5
0.745773039821712,0.744236814675195,0.0898951051077464,0.5735472755662,0.92849476383593,1.00262436035731,"juv.survival",2016.5
0.898183641921839,0.899816908770241,0.0415300841862561,0.811931897347066,0.975653302584633,1.00192179511167,"adult.survival",2016.5
0.789934766644519,0.833414922561194,0.170719236293417,0.360402434277481,0.992258717744229,1.01451292346915,"juv.survival",2017.5
0.908057964701249,0.939329996697196,0.0940017816507271,0.631473718899817,0.997557422638498,1.02037245646362,"adult.survival",2017.5
0.780982901556955,0.782858119846397,0.062064768163728,0.643211223851763,0.896091527336992,1.0467499320282,"mean.survival",NA
0.915749318938652,0.917649074407821,0.0282693529619853,0.850013693599908,0.96471519027486,1.05458441882002,"mean.survival",NA
1.01606907573953,1.01563571499497,0.00862595844305262,1.0005442810505,1.03416102560208,1.00255729558486,"pop.growth.rate",NA
0.938687351459455,0.938492016859009,0.0417251591372255,0.857765803335735,1.02107933642854,1.00004981859588,"future.growth.rate",NA
5742.34787400826,5755.35921994212,111.600901337502,5484.30557879188,5926.20582065995,1.0473924625949,"deviance",NA
